"","X","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"390","NM_001106437",47.1323260474465,2.38655257362801,0.419257350997035,9.86398626223586e-10,2.71942513568103e-08
"395","NM_147211",85.4692175529108,-1.98312964597386,0.352234415727707,1.28557260481433e-09,3.49936117644649e-08
"397","NM_001163723",74.0842442148427,-1.77619569853986,0.315185580654976,1.44401799741732e-09,3.91085176529749e-08
"399","NM_001191557",301.598279385186,-1.65106738326353,0.293339013493063,1.5262073955655e-09,4.11272729752388e-08
"400","NM_001007754",206.591244340776,1.75015946460522,0.311632647414696,1.5364227457745e-09,4.12990434064186e-08
"402","NM_207590",85.6272992035389,1.78602747919326,0.317337512103161,1.64446179706435e-09,4.39832170199897e-08
"409","NM_133599",92.2289234725505,1.83027702104201,0.329729577081584,2.12819646147071e-09,5.59471108893229e-08
"412","NM_212528",74.1421883506286,2.14321668877271,0.388062789517243,2.34028225596539e-09,6.10975188822546e-08
"413","NM_001126081",439.719924626179,-1.93444636462656,0.350293264016077,2.35380526945572e-09,6.12787270149829e-08
"414","NM_001012206",1446.95070953642,1.88089305112831,0.340891342991321,2.36781637643876e-09,6.14945934286703e-08
"416","NM_181090",6264.37194686968,1.82123523586487,0.329718304516903,2.73281219010473e-09,7.06326842980914e-08
"420","NM_001109328",68.3313031862583,2.15169128802898,0.391518884405911,3.00341898502815e-09,7.68875260167206e-08
"421","NM_001191751",77.1784395438226,-2.35050994612858,0.4309368515925,3.01830758661159e-09,7.70851381739852e-08
"423","NM_001191111",270.915713207275,-1.56432135212916,0.283665167873558,3.1320068518606e-09,7.96107273550949e-08
"424","NM_001044281",96.6267539536658,-1.84934912184745,0.337416893955476,3.22430911516549e-09,8.17636122789135e-08
"426","NM_001109006",54.4027724969153,2.42805851085569,0.448527048617976,3.51983720823449e-09,8.88387081289606e-08
"428","NM_001108903",121.917792903762,-1.7142707424455,0.313697765870444,3.73079622019458e-09,9.3723179811991e-08
"433","NM_053713",157.394699202492,2.18135050344203,0.403069476388767,4.3236000142367e-09,1.07361079337351e-07
"440","NM_001169102",133.878208194421,1.58846171078691,0.292572861583807,5.1405221506074e-09,1.25615668553024e-07
"442","NM_001035233",48.4724302633087,-2.49107213059541,0.464837029524757,5.24794083924932e-09,1.27660316524001e-07
"444","NM_001113223",50.1770896933066,-3.35244993551611,0.629445423709987,5.51094128054325e-09,1.33454145604507e-07
"445","NM_001107306",73.084217057453,1.91289223332027,0.35399779122184,5.52531381933241e-09,1.3350151502351e-07
"447","NM_001025035",249.396990937921,1.53126613819077,0.282660324147191,5.77650302821698e-09,1.38946220490803e-07
"448","NM_001044251",1347.23150386662,-1.55785921079052,0.288802217305146,6.12873856335542e-09,1.4708972552053e-07
"449","NM_013134",7140.74734596536,1.51068677355328,0.279281874981747,6.20183149699374e-09,1.4851245491242e-07
"456","NM_139087",82.5987841799407,3.27199758642804,0.624534091611128,7.00053910642513e-09,1.65065343140972e-07
"464","NM_013197",85.3451057567017,-2.70200236956156,0.515519650664325,8.68993343138009e-09,2.0114786826476e-07
"465","NM_203512",35085.9488150139,-6.0958483832922,1.18546792559693,8.69919631167351e-09,2.0114786826476e-07
"466","NM_181638",185.243350716585,-2.36076361736328,0.449215568090289,8.84732859637191e-09,2.04134070961783e-07
"477","NM_019186",562.028012993323,1.51790188005949,0.285953368749216,1.05683502596799e-08,2.38193378421122e-07
"482","NM_001015031",677.207441541791,1.71489891761124,0.325766216868825,1.17811985119171e-08,2.62259723395719e-07
"487","NM_139258",557.121239672536,-1.55879573753461,0.295964008939124,1.23139268286225e-08,2.71867230516117e-07
"488","NM_138913",158.293277032556,-2.24901465747022,0.432663167651209,1.2453580772534e-08,2.74387091119437e-07
"490","NM_001025057",80.8258351595274,2.53864193698598,0.490488641796137,1.28042031433768e-08,2.80960800403239e-07
"491","NM_001108760",101.967539848397,1.64386050440967,0.312525306403162,1.28748466520314e-08,2.8193554216424e-07
"493","NM_001004264",23.9194162278983,-2.83389710751774,0.542664616651926,1.30296631044692e-08,2.83592991294035e-07
"498","NM_001015020",1058.90930281647,1.85754701674781,0.356821038481782,1.35985618546086e-08,2.93597865583839e-07
"502","NM_001106855",86.4840103027842,-3.37084440439248,0.657691109810161,1.41798271400266e-08,3.03708170138578e-07
"505","NM_012722",505.590252975629,-1.59051983572412,0.304809731487766,1.56511308260791e-08,3.33229621073272e-07
"507","NM_001025758",57.5276706606798,1.86100243026992,0.356602624424889,1.61656373225695e-08,3.42826296828929e-07
"508","NM_001191594",1334.94411276681,-1.62831817282366,0.313469145024753,1.71965350457176e-08,3.63970757503063e-07
"512","NM_001034950",79717.8054881467,-1.80035861510532,0.35366583389249,1.76310323905842e-08,3.70251680202268e-07
"514","NM_173136",469.441594031766,4.38442183850915,0.868367353195053,1.85362403819032e-08,3.87746413591874e-07
"516","NM_012492",101.49054948811,1.65417639343309,0.319016759914681,1.95694558927011e-08,4.07772848368841e-07
"524","NM_138541",653.627962226205,1.51596625214993,0.293566485849035,2.26135092873103e-08,4.64008495910612e-07
"526","NM_001010965",65.3108971752179,2.072950440216,0.405738539845056,2.32278629364993e-08,4.74802247705781e-07
"527","NM_001009671",1671.56111541416,1.73419972429262,0.338527484807626,2.39697163868865e-08,4.89036794291847e-07
"535","NM_001130490",18102.0966961618,-1.58397228876358,0.31039454032527,2.85629756708849e-08,5.74035727875428e-07
"542","NM_013039",134.725166882116,-2.12476573953382,0.423634551609641,3.31086362787759e-08,6.56797153633576e-07
"545","NM_001025737",43.6153554544526,2.63392997595036,0.526322517596922,3.62604733838218e-08,7.1536258683092e-07
"549","NM_001105974",229.670448323913,-2.20439115819618,0.442661208994638,3.85341735742101e-08,7.54680208141908e-07
"551","NM_001168633",1080.37123741202,1.87005768090168,0.373059738589523,4.08984288469018e-08,7.98076056192175e-07
"553","NM_001011711",295.5268016176,-1.91293891027048,0.383249846084909,4.14474521705207e-08,8.05864386505314e-07
"562","NM_019184",45436.7269474288,-4.19400098787265,0.869165553188895,5.38785721448313e-08,1.03078720231535e-06
"567","NM_001135778",3125.38854815819,-2.20949623262527,0.451084148827984,5.79021796845072e-08,1.09773461883541e-06
"571","NM_012488",983.926390936383,-2.40660586071279,0.493864788842013,6.15001334898763e-08,1.15805505303529e-06
"580","NM_022407",7340.38846136704,1.55544571456607,0.313692177041385,6.71164748986819e-08,1.24420058294936e-06
"582","NM_001106994",300.510327955835,-1.80692953373447,0.368148025167884,6.76143113620719e-08,1.24912212330755e-06
"586","NM_139192",34602.7351521432,-4.41402434495677,0.924566726227524,7.08656368086447e-08,1.30025141120571e-06
"587","NM_017149",72.5207893998932,-2.45608203319481,0.50684110063887,7.17143166988826e-08,1.31358148747255e-06
"593","NM_001014790",1473.92284681839,-1.78166737309455,0.364655395867444,7.64123135771483e-08,1.38333624636417e-06
"594","NM_133614",79.1367617752221,-1.95440160497811,0.401428963742555,7.64231520033778e-08,1.38333624636417e-06
"595","NM_053398",160.327880368706,-1.60303106389875,0.326249279310446,7.73031733926445e-08,1.39691381566002e-06
"603","NM_173295",12517.3680527082,1.56781110199078,0.320754284994739,9.8509945516882e-08,1.75651564543535e-06
"606","NM_001191114",372.075237362412,-1.76546313999144,0.366512992385389,1.0948930677222e-07,1.94262215580018e-06
"615","NM_001034130",50.5246415822401,1.7275224265321,0.357451005702019,1.18515015970725e-07,2.07198935238575e-06
"616","NM_001130572",49.1268988860176,1.76152649356126,0.365931404933955,1.19791640230556e-07,2.0909086294788e-06
"617","NM_022391",23.8786008177774,-2.80268382899516,0.587034823815951,1.20713645900697e-07,2.10358690554991e-06
"619","NM_053305",138.562876808554,-1.69091258532397,0.351958980384794,1.23770402300032e-07,2.14988588938602e-06
"621","NM_031332",5417.68977106218,-1.98609508919217,0.419685847361602,1.30444049686252e-07,2.25850953659675e-06
"631","NM_001191068",107.157571218058,1.52227032042662,0.318026371937096,1.54979008243837e-07,2.64078335441796e-06
"632","NM_017222",116.527339505304,-1.7513865656555,0.369420959924954,1.59711815515039e-07,2.71712253230648e-06
"644","NM_001013969",1150.42801588015,-1.66670448232574,0.353725310592354,1.93434891691092e-07,3.22952166997302e-06
"647","NM_001007659",38.2206565714098,1.86878216016929,0.396383765801441,2.07839080382649e-07,3.45391930799729e-06
"651","NM_012621",106.630821586287,-1.9720149171808,0.42438406850006,2.3013632590816e-07,3.80096125370896e-06
"669","NM_001002805",650.353691011979,-1.70425405474056,0.371057085562551,3.35303712067907e-07,5.38891705852636e-06
"672","NM_017128",202.944709952839,-2.46743130235771,0.547072096129018,3.49464182264972e-07,5.59142691623955e-06
"676","NM_001191782",56.5401757416936,-2.9327709384353,0.652331637510616,3.63653917102692e-07,5.77549027575797e-06
"678","NM_001108858",49.4951291734154,2.02562235701331,0.444811896212935,3.66084031075933e-07,5.80550959015993e-06
"679","NM_012737",2832.30833130411,-2.19128058301888,0.48587113317111,3.74228556196898e-07,5.92592847750965e-06
"687","NM_001191992",104.892576201718,-2.42721457550644,0.542888978195295,4.24333854335041e-07,6.64110276828291e-06
"693","NM_172091",111.025273447811,-1.51729635119132,0.332153744309968,4.34971004677439e-07,6.76692877592041e-06
"696","NM_001010946",278.517364365373,-1.73081597785522,0.382743371025164,4.60899518604471e-07,7.10988755241789e-06
"701","NM_021693",806.531114366043,1.68620220095989,0.372454904039057,4.67326012453315e-07,7.17350852483892e-06
"704","NM_001106150",178.055271863593,1.5403816998725,0.338073232367527,4.7923950091142e-07,7.31929419573805e-06
"709","NM_019328",117.554796018343,1.90561130450856,0.423303939846649,4.98135845142118e-07,7.56187756411204e-06
"713","NM_001100827",43.6714879075884,-2.28318587842675,0.513552264918966,5.47105079396581e-07,8.25031390416836e-06
"716","NM_001143750",69.7149142766093,1.61080968297663,0.35758227177222,5.54875494731252e-07,8.33243201026595e-06
"721","NM_130812",34.5844741890126,1.8573974971555,0.413968534719305,6.12776369789554e-07,9.13810198055102e-06
"723","NM_173305",2808.36769090724,-1.55585296126692,0.346914468593655,6.189573765273e-07,9.20474372395785e-06
"731","NM_001106284",35.6716589059907,2.41766482376601,0.552150737240863,7.34827430676566e-07,1.08082962170102e-05
"732","NM_001007648",52.0558130524128,-2.38996242154626,0.547466422975624,7.3886099437926e-07,1.08379719120952e-05
"734","NM_001100788",39.3197034921913,2.40326926897445,0.544861357269208,7.453182683848e-07,1.09177956698547e-05
"741","NM_001191569",166.796628736272,1.64614576538574,0.371922081091996,8.2967571101986e-07,1.20386953372274e-05
"752","NM_001173386",62.8332294074975,2.23417693443642,0.515700521713595,9.29644696884087e-07,1.32919411980023e-05
"758","NM_173312",55.1984950692487,1.96170168281847,0.448350157877402,9.71459308202942e-07,1.3779855516884e-05
"759","NM_001107685",107.599445958702,1.63143095237221,0.372913730597919,9.86295288527341e-07,1.39534828187447e-05
"763","NM_022604",79.3746414737112,2.85245299983662,0.672101222208403,1.00337345571881e-06,1.41392809906797e-05
"772","NM_133515",170.254423375495,-1.91330010628184,0.44482052962041,1.14333157833682e-06,1.59237061273025e-05
"774","NM_057135",82.7115519587121,1.90246315812297,0.440379098203484,1.15524264286741e-06,1.60434107925012e-05
"778","NM_001108604",27.9136836026747,2.51738568796379,0.588472104380459,1.20928952358423e-06,1.67124433902026e-05
"785","NM_001109011",939.868124515023,-1.66350511989659,0.387469808311358,1.35718892727114e-06,1.85655157074037e-05
"787","NM_198747",472.167903385377,-2.03645972624629,0.480177806979019,1.36226582802356e-06,1.86112861282203e-05
"791","NM_012883",28356.5285712454,-1.83848376825624,0.433018325954777,1.40591536908172e-06,1.91104956363675e-05
"813","NM_053352",200.615180051163,1.65354642866661,0.390604017041904,1.80209628515193e-06,2.3832889616179e-05
"824","NM_001100697",38.683081616628,2.23275915262461,0.532631312606929,2.0610685642058e-06,2.68939432067242e-05
"830","NM_001100683",124.341890708251,-1.79407500983838,0.431080603828346,2.20341490571243e-06,2.85435145376145e-05
"834","NM_001108214",482.32467283888,-2.20446384329774,0.538868244183694,2.38020393962838e-06,3.06857946749212e-05
"841","NM_022193",1877.30965987584,-1.93284678245174,0.472004013530939,2.65812617733066e-06,3.3983558452627e-05
"854","NM_173838",202.734374272103,1.57214263404608,0.38005216490009,3.02506516937792e-06,3.80860663947908e-05
"873","NM_012976",28.9168576687142,-2.00988291836217,0.501602524419284,4.08127376257467e-06,5.02734121974375e-05
"882","NM_001003402",421.573023452272,-1.6209939342286,0.402434497627813,4.36344134288411e-06,5.31321872238845e-05
"890","NM_001007667",4977.5285443391,1.52624161497148,0.377143121923094,4.65528392407534e-06,5.62400143277057e-05
"891","NM_031001",60.7054669319236,1.78456348326038,0.444369035140034,4.79802193260096e-06,5.78993623112519e-05
"894","NM_012620",419.143378535523,3.53741087443459,0.921140431583799,4.90731691163549e-06,5.90195429909449e-05
"914","NM_031046",1239.7341721902,-1.51105227348524,0.379420166286009,5.77709909266592e-06,6.7959922805628e-05
"916","NM_171993",81.8080701197926,-1.87151773204673,0.477017933966122,5.86074594514591e-06,6.87933847185686e-05
"917","NM_001033883",388.60919022137,-2.06977763192163,0.532595959279951,5.93695178333709e-06,6.96118926656929e-05
"920","NM_001110811",54.3213277453792,1.73906198858676,0.442719038658903,6.06554955386442e-06,7.08878139164676e-05
"922","NM_153312",68348.001099369,-1.91225046377771,0.491687059698532,6.24340062771308e-06,7.2808073263743e-05
"937","NM_133584",88.6842013916274,1.72412015289584,0.441035121764809,7.14921479766579e-06,8.20366675608352e-05
"941","NM_053469",12135.1205682293,1.53297076999786,0.386913802846221,7.31264056437958e-06,8.35552724210513e-05
"947","NM_001107837",41.815855067132,-1.57561956069396,0.403221761231316,7.74111315530028e-06,8.78906532690481e-05
"954","NM_001014101",42.3065835614279,-1.68401487612752,0.434070181027705,8.02515853826066e-06,9.05952570796948e-05
"955","NM_031630",18.1613010527439,2.31799811301127,0.596477053848755,8.04818066601451e-06,9.05952570796948e-05
"967","NM_001013085",79.4562248444367,1.87107506582435,0.490082268563478,9.07727562544634e-06,0.000100833877921083
"970","NM_001107639",63.6789856570631,1.55933290283902,0.4025148719253,9.28639626876113e-06,0.000102935394517237
"971","NM_001024248",268.005810053013,-3.74495404017643,1.02908268867327,9.38040207538736e-06,0.000103870322466081
"981","NM_134350",383.231244262707,-1.77116063028716,0.466235938780457,9.92592351718136e-06,0.000108868171595587
"982","NM_001044259",136.107111669448,-1.53719159778878,0.40018619568269,1.00191846104887e-05,0.000109700888932764
"986","NM_001100974",70.8551359554402,-1.9251895176092,0.510124747784154,1.04016163319946e-05,0.000113196537248589
"987","NM_001107319",36.1095657030394,-2.39547453996709,0.6410631658901,1.03890195594058e-05,0.000113196537248589
"992","NM_001106849",207.042155012536,2.18909402705452,0.586638511824425,1.06623328424223e-05,0.000115525029994182
"994","NM_001100171",35.4060188679646,-1.79066551738486,0.473144220369849,1.09612381695207e-05,0.000118566632594252
"996","NM_133391",40.3650345357492,-2.2461053428725,0.60358335868366,1.1049389487459e-05,0.000119280156394738
"1001","NM_019172",32.8927537072131,1.68400655548738,0.441656543369521,1.22493070573643e-05,0.000131572976504276
"1003","NM_147212",153.88229414041,-5.37849255124141,1.54170610906951,1.25095750296943e-05,0.000134100648772954
"1005","NM_001191829",23.2410223997039,-2.36568390885507,0.640066962999656,1.28498090203092e-05,0.000137473777697875
"1011","NM_053603",128.951339017095,1.59993990176203,0.423619763156313,1.30642580456325e-05,0.000139022213931809
"1033","NM_001107570",43.2618932624599,1.96288404010284,0.533763142118222,1.4664457616162e-05,0.000152635283919626
"1034","NM_001108462",41.8250530258898,1.69345960690954,0.455808688424144,1.49550300120145e-05,0.000155509170879284
"1037","NM_212522",30.4439144390459,-2.62828406773657,0.727962223883469,1.55834384703743e-05,0.000161574860591576
"1039","NM_012807",60.4758377386145,-1.54036109393111,0.412114742858794,1.57409106343566e-05,0.0001628934274693
"1041","NM_138540",18.9531038355238,-2.34832642173908,0.64260871976792,1.58073997504639e-05,0.000163267206644561
"1074","NM_031658",55.4177619290064,-1.78305507592157,0.4948100848936,2.10852301936899e-05,0.000211087891101074
"1077","NM_001108385",198.962353521214,-1.66115470467651,0.459449290071615,2.14624377938479e-05,0.00021426567424276
"1114","NM_031598",43.319207902382,-2.22614523917662,0.638518124145222,2.60327869318222e-05,0.000251271052979913
"1132","NM_133572",146.615665466058,-1.92847315609561,0.554762127014714,3.01338178153983e-05,0.000286218029285479
"1156","NM_133521",86.681134365986,1.56106990842176,0.444036569221199,3.44347329143905e-05,0.000320278761501321
"1173","NM_022183",97.2115000046463,-1.6666646034045,0.481594131477463,3.82488652366601e-05,0.000350598294138592
"1203","NM_001025002",99.8945021189491,1.70798970105233,0.503839733562343,4.71552651825166e-05,0.000421457532204837
"1207","NM_001037651",31.2386375582564,-1.66567403639062,0.487027387135988,4.76418276205215e-05,0.00042424262347056
"1214","NM_031741",213.218127376473,-1.56566143088335,0.460799170806391,5.10200731372211e-05,0.000451868061261451
"1256","NM_001108547",37.3289817902681,-1.56212035598279,0.467144552032673,6.53927607193905e-05,0.00056002204167884
"1259","NM_012554",21.1801702653187,1.7994265230173,0.539833304609043,6.61690624210916e-05,0.000565110467637283
"1273","NM_023969",30.02460989343,-2.29876742485956,0.721810972924525,7.31020680231828e-05,0.000618315571509464
"1276","NR_031937",67.5964011343155,-1.52087759446841,0.461002412557683,7.63985726694166e-05,0.000643759759672075
"1287","NM_019283",18.39493519249,2.04603573578936,0.628673710653009,7.87554935559234e-05,0.000657947992784218
"1344","NM_153470",25.8185753866088,-1.71160497053346,0.541797198813563,0.000109431346850258,0.000875450774802067
"1345","NM_001013936",31.6929453031099,1.61911083583613,0.508471151497519,0.00010966320453344,0.000876361867382523
"1353","NM_001025670",91.6217982600941,3.50420455847398,1.20582001841479,0.000113937302387478,0.000905435236711135
"1372","NM_031010",143.940011339538,-4.00530535876969,1.4265705288674,0.000124340206251415,0.000974585301110943
"1384","NM_001011916",34.1093326363302,1.78685713177289,0.577294410689306,0.000135026421740613,0.00104899139201956
"1409","NM_001107767",52.5760789406982,-1.69942342213745,0.556971791955589,0.000147281962076924,0.00112390039478431
"1411","NM_139254",25.2119915415714,1.79067168407091,0.57982254455228,0.000149814537626352,0.00114160588841853
"1412","NR_037337",43.7908985113493,-1.64022470182437,0.534725078079141,0.000150016188143487,0.00114233290008411
"1436","NM_001080380",390.594785472758,1.62266111486031,0.531985282712161,0.000162784824296372,0.00121884570392381
"1438","NM_013104",22.6834743015806,-1.87608526344902,0.625311976956998,0.000167448322901845,0.00125201972728834
"1446","NM_031134",105.505014734573,-1.50521937247623,0.494298756586251,0.000174641736283663,0.00129768344749271
"1447","NM_175596",13.3183647237167,-2.00853555605493,0.668615046235109,0.000174606010142511,0.00129768344749271
"1467","NM_001025029",59.5480021192587,-1.5534315669335,0.514240014837814,0.000184572716793744,0.00135277835785026
"1476","NM_001106453",88.3817457735027,-1.53675025095029,0.512007367177638,0.000196200437859288,0.00142923245790181
"1506","NM_001047107",52.8335759565689,-1.53592807311772,0.519111842493143,0.000226953133653362,0.00162031878687978
"1518","NM_001134454",35.7441822135858,-1.65731318671186,0.569534252956345,0.000236040873190886,0.00167187843777892
"1541","NM_001107660",17.4537700736766,-2.08843114555508,0.742683435433379,0.000265188860465205,0.00185029891480979
"1542","NM_001271243",25.4153973616685,-1.77410592274405,0.621626934208327,0.000266104066118729,0.00185548049215861
"1598","NM_022635",273.934315228238,-1.56908659859127,0.563397679833631,0.000354143886205328,0.00238282544710869
"1697","NM_053851",51.3584206828309,-1.660113251638,0.637663625300973,0.000544422877382311,0.00344940175463442
"1724","NM_001044303",25.4312663084031,-1.81159268805311,0.710827487168583,0.000590490729627296,0.00368268928361525
"1739","NM_001106687",30.3828734560288,1.72911125534364,0.671545694564144,0.000629612481736703,0.00389280816770157
"1744","NM_001100845",23.4999966745191,1.56710444016475,0.601480133393705,0.000644012495809396,0.00397042566223775
"1777","NM_175592",11.9553254522151,-1.8588735664701,0.739434547950994,0.00072759522098043,0.00440242195609543
"1800","NM_001134901",16.4272963362692,-1.72626993495706,0.695089378867397,0.000787609643003986,0.00470465493421048
"1808","NM_001108967",21.3184071448008,-1.75587534495723,0.71601163667002,0.000820257677031508,0.00487799255721392
"1844","NM_001106784",10.5903456201441,-2.35522780599598,1.01773394516778,0.00092859539636672,0.00540859030429847
"1851","NM_001037217",56.1591538356381,-1.6472443939126,0.688834391120382,0.000945160810303413,0.00549020477168141
"1891","NM_001012039",22.0824917327408,-1.68539833407796,0.720709926168976,0.00107330784978664,0.00610270015912529
"1940","NR_031939",47.3790410423844,-1.52884584865742,0.655105936510641,0.00122066764028615,0.00676526725173027
"1942","NM_001106162",32.1591160932038,2.39816109852221,1.13573081805908,0.00122426582082845,0.00677840603505718
"1988","NM_024346",15.7844640805722,-1.72909998715043,0.779688957301501,0.00141682027166905,0.00766280259606924
"2059","NM_001109426",19.8968844504745,-1.7304208686166,0.82039696995246,0.00175431029407314,0.00916092485763691
"2131","NM_013144",7376.97721721217,1.76730628615744,0.896921807847765,0.00212322223571014,0.0107127571461077
"2136","NM_001130510",11.0038157316146,-1.62745729097306,0.777383661363063,0.00214143473996793,0.0107793568933217
"2137","NM_024391",3719.97081022339,-1.83384916780372,0.970596849474042,0.00215074006472263,0.0108211311071117
"2230","NM_021681",10.0788294170454,-1.58311437084616,0.794743834530559,0.00276645760244876,0.0133385435612238
"2257","NM_001025740",10.7368370698359,-1.56766211064821,0.800664576020216,0.0029624258151297,0.0141125398158062
"2269","NM_001012231",20.9748596379935,-1.67176575597766,0.919270710679623,0.00302551761015164,0.0143350692700146
"2400","NM_001271104",16.3812593072349,-1.66021002781365,1.01620774620765,0.00418227593050649,0.0187365961686691
"2410","NM_001173437",145.915971047996,1.85656807904611,1.32025415294093,0.00426544715467085,0.0190299119531207
"2443","NM_022258",220.965545266475,2.09279978642269,2.29490543998011,0.004623034942443,0.0203466523541331
